date,week_status,day_status_num,day_of_week,load_type,usage_kwh,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,co2_tco2,lagging_current_power_factor,leading_current_power_factor,nsm,mixed_type_col,day_of_week_raw,week_status_raw,load_type_raw,mixed_type_col_num,mixed_type_col_label
2018-06-26 12:00:00,Weekday,0,Tuesday,Maximum_Load,42.12,31.1,0.0,0.02,80.45,100.0,43200,814,Tuesday,Weekday,Maximum_Load,814.0,
2018-06-26 12:15:00,Weekday,0,Tuesday,Medium_Load,8.35,2.74,5.4,0.0,95.02,100.0,44100,bad,Tuesday,Weekday,Medium_Load,,bad
2018-06-26 12:30:00,Weekday,0,Tuesday,Medium_Load,5.04,0.0,5.4,0.0,100.0,20.42,45000,962, tUESDAY ,Weekday,Medium_Load,962.0,
2018-06-26 12:45:00,Weekday,0,Tuesday,Medium_Load,5.18,0.0,5.4,0.0,100.0,20.03,45900,997, tUESDAY ,Weekday,Medium_Load,997.0,
2018-06-26 13:00:00,Weekday,0,Tuesday,Medium_Load,5.26,0.0,5.4,0.0,94.68,20.24,46800,168, tUESDAY ,Weekday,Medium_Load,168.0,
2018-06-26 13:15:00,Weekday,0,Tuesday,Maximum_Load,27.86,5.8,5.4,0.01,97.9,95.41,47700,,Tuesday,Weekday,Maximum_Load,,
2018-06-26 13:30:00,Weekday,0,Tuesday,Maximum_Load,46.01,18.68,0.0,0.02,92.65,100.0,48600,583,Tuesday,Weekday,Maximum_Load,583.0,
2018-06-26 13:45:00,Weekday,0,Tuesday,Maximum_Load,57.06,27.83,0.0,0.03,89.88,100.0,49500,unknown,Tuesday,Weekday,Maximum_Load,,unknown
2018-06-26 14:00:00,Weekday,0,Tuesday,Maximum_Load,58.64,30.1,0.0,0.03,88.96,100.0,50400,unknown,Tuesday,Weekday,Maximum_Load,,unknown
2018-06-26 14:15:00,Weekday,0,Tuesday,Maximum_Load,52.81,25.85,0.0,0.02,89.82,100.0,51300,bad,Tuesday,Weekday,Maximum_Load,,bad
2018-06-26 14:45:00,Weekday,0,Tuesday,Maximum_Load,55.33,54.885,0.0,0.03,91.09,100.0,53100,988,Tuesday,Weekday,Maximum_Load,988.0,
2018-06-26 15:00:00,Weekday,0,Tuesday,Maximum_Load,57.92,27.18,0.0,0.03,90.68,100.0,54000,58,Tuesday,Weekday, mAXIMUM_lOAD ,58.0,
2018-06-26 15:15:00,Weekday,0,Tuesday,Maximum_Load,58.9,31.18,0.0,0.03,88.38,100.0,54900,331,Tuesday,Weekday,Maximum_Load,331.0,
2018-06-26 15:30:00,Weekday,0,Tuesday,Maximum_Load,59.36,31.64,0.0,0.03,88.25,100.0,55800,823,Tuesday,Weekday,Maximum_Load,823.0,
2018-06-26 15:45:00,Weekday,0,Tuesday,Maximum_Load,56.7,30.74,0.0,0.03,87.91,100.0,56700,96,Tuesday,Weekday,Maximum_Load,96.0,
2018-06-26 16:00:00,Weekday,0,Tuesday,Maximum_Load,65.02,33.88,0.0,0.03,88.68,100.0,57600,unknown,Tuesday,Weekday, mAXIMUM_lOAD ,,unknown
2018-06-26 16:30:00,Weekday,0,Tuesday,Maximum_Load,101.41,41.26,0.0,0.05,92.63,100.0,59400,673,Tuesday,Weekday,Maximum_Load,673.0,
2018-06-26 17:30:00,Weekday,0,Tuesday,Medium_Load,39.82,11.12,2.12,0.02,96.31,99.86,63000,bad,Tuesday,Weekday,Medium_Load,,bad
2018-06-26 17:45:00,Weekday,0,Tuesday,Medium_Load,26.71,0.0,5.4,0.01,100.0,93.51,63900,106,Tuesday,Weekday,Medium_Load,106.0,
2018-06-26 18:00:00,Weekday,0,Tuesday,Medium_Load,27.22,0.0,5.4,0.01,100.0,93.98,64800,883,Tuesday,Weekday,Medium_Load,883.0,
2018-06-26 18:15:00,Weekday,0,Tuesday,Medium_Load,31.21,13.72,2.2,0.01,94.68,99.75,65700,unknown,Tuesday,Weekday,Medium_Load,,unknown
2018-06-26 18:30:00,Weekday,0,Tuesday,Medium_Load,31.86,17.64,0.0,0.01,87.49,100.0,66600,752,Tuesday,Weekday,Medium_Load,752.0,
2018-06-26 18:45:00,Weekday,0,Tuesday,Medium_Load,33.23,10.04,0.22,0.02,95.73,100.0,67500,51,Tuesday,Weekday,Medium_Load,51.0,
2018-06-26 19:00:00,Weekday,0,Tuesday,Medium_Load,43.13,8.06,0.18,0.02,98.3,100.0,68400,442,Tuesday,Weekday,Medium_Load,442.0,
2018-06-26 19:15:00,Weekday,0,Tuesday,Medium_Load,34.67,1.98,0.54,0.016000131926085247,99.84,99.99,69300,41,Tuesday,Weekday,Medium_Load,41.0,
2018-06-26 19:30:00,Weekday,0,Tuesday,Medium_Load,34.6,1.62,0.61,0.02,99.89,99.98,70200,,Tuesday,Weekday,Medium_Load,,
2018-06-26 19:45:00,Weekday,0,Tuesday,Medium_Load,35.32,1.76,0.5,0.02,99.88,99.99,71100,399,Tuesday, wEEKDAY ,Medium_Load,399.0,
2018-06-26 20:00:00,Weekday,0,Tuesday,Medium_Load,34.27,1.73,0.36,0.02,99.87,99.99,72000,unknown,Tuesday,Weekday,Medium_Load,,unknown
2018-06-26 20:15:00,Weekday,0,Tuesday,Medium_Load,43.81,9.11,5.4,0.02,97.91,100.0,72900,bad,Tuesday,Weekday, mEDIUM_lOAD ,,bad
2018-06-26 20:30:00,Weekday,0,Tuesday,Medium_Load,46.19,10.04,0.25,0.02,97.72,100.0,73800,,Tuesday,,Medium_Load,,
2018-06-26 20:45:00,Weekday,0,Tuesday,Medium_Load,40.64,9.18,0.29,0.02,97.54,100.0,74700,890,Tuesday,Weekday,Medium_Load,890.0,
2018-06-26 21:00:00,Weekday,0,Tuesday,Medium_Load,11.88,0.04,5.4,0.01,100.0,52.78,75600,887,Tuesday,Weekday,Medium_Load,887.0,
2018-06-26 21:15:00,Weekday,0,Tuesday,Medium_Load,7.31,0.0,5.4,0.0,100.0,31.07,76500,985,Tuesday,Weekday,Medium_Load,985.0,
2018-06-26 21:30:00,Weekday,0,Tuesday,Medium_Load,3.82,0.0,5.4,0.0,100.0,16.48,77400,unknown,Tuesday,Weekday,Medium_Load,,unknown
2018-06-26 21:45:00,Weekday,0,Tuesday,Medium_Load,3.82,0.0,5.4,0.0,100.0,17.14,78300,19,Tuesday,Weekday,Medium_Load,19.0,
2018-06-26 22:00:00,Weekday,0,Tuesday,Medium_Load,3.78,0.0,5.4,0.0,100.0,16.96,79200,bad,Tuesday,Weekday,Medium_Load,,bad
2018-06-26 22:15:00,Weekday,0,Tuesday,Medium_Load,3.78,1.04,5.4,0.0,96.42,30.07,80100,29,Tuesday,Weekday,Medium_Load,29.0,
2018-06-26 22:30:00,Weekday,0,Tuesday,Medium_Load,3.53,4.72,0.0,0.0,59.89,100.0,81000,607,Tuesday,Weekday,Medium_Load,607.0,
2018-06-26 22:45:00,Weekday,0,Tuesday,Medium_Load,3.46,4.68,0.0,0.0,59.45,100.0,81900,674,Tuesday, wEEKDAY ,Medium_Load,674.0,
2018-06-26 23:00:00,Weekday,0,Tuesday,Medium_Load,3.53,4.79,0.0,0.0,59.33,100.0,82800,,Tuesday,Weekday,Medium_Load,,
2018-06-26 23:15:00,Weekday,0,Tuesday,Light_Load,3.49,4.5,0.0,0.0,61.28,100.0,83700,,Tuesday,Weekday,Light_Load,,
2018-06-26 23:30:00,Weekday,0,Tuesday,Light_Load,3.96,5.36,0.0,0.0,59.42,100.0,84600,495,Tuesday, wEEKDAY , lIGHT_lOAD ,495.0,
2018-06-26 23:45:00,Weekday,0,Tuesday,Light_Load,4.39,5.04,0.0,0.0,65.68,100.0,85500,818,Tuesday,Weekday,Light_Load,818.0,
2018-06-27 00:00:00,Weekday,0,Wednesday,Light_Load,2.95,4.57,0.0,0.0,54.23,100.0,0,175,Wednesday,Weekday,Light_Load,175.0,
2018-06-27 00:15:00,Weekday,0,Wednesday,Light_Load,2.74,3.49,0.0,0.0,61.75,100.0,900,930, wEDNESDAY ,Weekday,Light_Load,930.0,
2018-06-27 00:30:00,Weekday,0,Wednesday,Light_Load,2.81,3.71,0.0,0.0,60.38,100.0,1800,,Wednesday,Weekday,Light_Load,,
2018-06-27 00:45:00,Weekday,0,Wednesday,Light_Load,2.77,4.03,0.0,0.0,56.64,100.0,2700,,Wednesday,Weekday,Light_Load,,
2018-06-27 01:00:00,Weekday,0,Wednesday,Light_Load,2.77,4.03,0.0,0.0,56.64,100.0,3600,unknown,Wednesday,Weekday,Light_Load,,unknown
2018-06-27 01:15:00,Weekday,0,Wednesday,Light_Load,2.84,3.96,0.0,0.0,58.28,100.0,4500,unknown,Wednesday,Weekday,Light_Load,,unknown
2018-06-27 01:30:00,Weekday,0,Wednesday,Light_Load,2.81,4.0,0.0,0.0,57.48,100.0,5400,unknown,Wednesday,Weekday,Light_Load,,unknown
2018-06-27 01:45:00,Weekday,0,Wednesday,Light_Load,2.77,3.96,0.0,0.0,57.32,100.0,6300,184,Wednesday,Weekday,Light_Load,184.0,
2018-06-27 02:00:00,Weekday,0,Wednesday,Light_Load,3.42,3.85,0.0,0.0,57.98,100.0,7200,965,Wednesday,Weekday,Light_Load,965.0,
2018-06-27 02:15:00,Weekday,0,Wednesday,Light_Load,2.81,4.21,0.0,0.0,55.52,100.0,8100,852,Wednesday,Weekday,Light_Load,852.0,
2018-06-27 02:30:00,Weekday,0,Wednesday,Light_Load,2.84,4.03,5.4,0.0,57.6,100.0,9000,bad,Wednesday,Weekday,Light_Load,,bad
2018-06-27 02:45:00,Weekday,0,Wednesday,Light_Load,2.84,3.92,0.0,0.0,58.67,100.0,9900,unknown,Wednesday,Weekday,Light_Load,,unknown
2018-06-27 03:00:00,Weekday,0,Wednesday,Light_Load,2.74,3.96,0.0,0.0,56.9,100.0,10800,709,Wednesday,Weekday,Light_Load,709.0,
2018-06-27 03:30:00,Weekday,0,Wednesday,Light_Load,2.81,4.03,0.0,0.0,57.2,100.0,12600,865,Wednesday,Weekday,Light_Load,865.0,
2018-06-27 03:45:00,Weekday,0,Wednesday,Light_Load,2.77,54.885,0.0,0.0,56.26,100.0,13500,556,Wednesday,Weekday,Light_Load,556.0,
2018-06-27 04:00:00,Weekday,0,Wednesday,Light_Load,3.2,3.89,0.0,0.0,63.53,100.0,14400,bad,Wednesday,Weekday,Light_Load,,bad
2018-06-27 04:15:00,Weekday,0,Wednesday,Light_Load,3.28,3.89,0.0,0.0,64.46,100.0,15300,unknown,Wednesday,Weekday,Light_Load,,unknown
2018-06-27 04:30:00,Weekday,0,Wednesday,Light_Load,2.84,4.32,0.0,0.0,54.93,100.0,16200,478,Wednesday,Weekday,Light_Load,478.0,
2018-06-27 04:45:00,Weekday,0,Wednesday,Light_Load,2.88,4.43,0.0,0.0,54.51,100.0,17100,895,Wednesday,Weekday,Light_Load,895.0,
2018-06-27 05:00:00,Weekday,0,Wednesday,Light_Load,2.81,4.54,0.0,0.0,52.63,100.0,18000,bad,Wednesday,Weekday,Light_Load,,bad
2018-06-27 05:15:00,Weekday,0,Wednesday,Light_Load,2.81,4.61,0.0,0.0,52.05,100.0,18900,192,Wednesday,Weekday,Light_Load,192.0,
2018-06-27 05:30:00,Weekday,0,Wednesday,Light_Load,2.84,4.72,0.0,0.0,51.56,100.0,19800,bad,Wednesday,Weekday,Light_Load,,bad
2018-06-27 05:45:00,Weekday,0,Wednesday,Light_Load,2.84,4.5,0.0,0.0,53.37,100.0,20700,393,Wednesday, wEEKDAY ,Light_Load,393.0,
2018-06-27 06:00:00,Weekday,0,Wednesday,Light_Load,2.81,4.46,0.0,0.0,64.47,100.0,21600,462,Wednesday,Weekday,Light_Load,462.0,
2018-06-27 06:15:00,Weekday,0,Wednesday,Light_Load,3.28,4.72,0.0,0.0,57.07,100.0,22500,188,Wednesday,Weekday,Light_Load,188.0,
2018-06-27 06:30:00,Weekday,0,Wednesday,Light_Load,3.17,4.36,0.0,0.0,58.81,100.0,23400,21,,Weekday,Light_Load,21.0,
2018-06-27 06:45:00,Weekday,0,Wednesday,Light_Load,2.77,4.1,0.0,0.0,55.98,100.0,24300,600,Wednesday,,Light_Load,600.0,
2018-06-27 07:00:00,Weekday,0,Wednesday,Light_Load,2.74,4.03,0.0,0.0,56.23,100.0,25200,,Wednesday,Weekday,Light_Load,,
2018-06-27 07:15:00,Weekday,0,Wednesday,Light_Load,2.88,3.78,0.0,0.0,60.6,100.0,26100,167,Wednesday,Weekday,Light_Load,167.0,
2018-06-27 07:30:00,Weekday,0,Wednesday,Light_Load,2.99,4.68,0.0,0.0,61.64,100.0,27000,453,Wednesday,Weekday,Light_Load,453.0,
2018-06-27 07:45:00,Weekday,0,Wednesday,Light_Load,3.1,3.49,0.0,0.0,66.41,100.0,27900,643,Wednesday,Weekday,Light_Load,643.0,
2018-06-27 08:00:00,Weekday,0,Wednesday,Light_Load,3.85,4.07,0.0,0.0,68.72,100.0,28800,86,Wednesday,Weekday,Light_Load,86.0,
2018-06-27 08:15:00,Weekday,0,Wednesday,Light_Load,38.45,38.12,0.0,0.02,71.01,100.0,29700,bad,Wednesday,Weekday, lIGHT_lOAD ,,bad
2018-06-27 08:30:00,Weekday,0,Wednesday,Light_Load,67.32,54.885,0.0,0.03,73.72,100.0,30600,589,Wednesday,Weekday,Light_Load,589.0,
2018-06-27 08:45:00,Weekday,0,Wednesday,Light_Load,51.41,48.96,0.0,0.02,72.42,100.0,31500,,Wednesday,Weekday,Light_Load,,
2018-06-27 09:00:00,Weekday,0,Wednesday,Light_Load,56.74,32.22,0.0,0.03,86.96,100.0,32400,13,Wednesday,Weekday,Light_Load,13.0,
2018-06-27 09:15:00,Weekday,0,Wednesday,Medium_Load,41.04,10.73,0.0,0.02,96.75,100.0,33300,694,Wednesday,Weekday,Medium_Load,694.0,
2018-06-27 09:30:00,Weekday,0,Wednesday,Medium_Load,125.19,28.19,0.0,0.03,90.54,100.0,34200,949,Wednesday,Weekday,Medium_Load,949.0,
2018-06-27 09:45:00,Weekday,0,Wednesday,Medium_Load,44.17,16.02,0.14,0.02,94.01,100.0,35100,bad,Wednesday,Weekday,Medium_Load,,bad
2018-06-27 10:00:00,Weekday,0,Wednesday,Medium_Load,55.48,21.74,0.0,0.03,93.11,100.0,36000,,Wednesday,Weekday,Medium_Load,,
2018-06-27 10:15:00,Weekday,0,Wednesday,Maximum_Load,48.67,17.89,0.0,0.02,93.86,100.0,36900,242,Wednesday,Weekday,Maximum_Load,242.0,
2018-06-27 10:30:00,Weekday,0,Wednesday,Maximum_Load,59.72,26.78,0.0,0.03,91.25,100.0,37800,471,Wednesday,Weekday,Maximum_Load,471.0,
2018-06-27 10:45:00,Weekday,0,Wednesday,Maximum_Load,38.02,8.78,0.0,0.02,97.44,100.0,38700,125,Wednesday,Weekday,Maximum_Load,125.0,
2018-06-27 11:00:00,Weekday,0,Wednesday,Maximum_Load,40.14,12.56,0.0,0.02,95.44,100.0,39600,294,Wednesday,Weekday,Maximum_Load,294.0,
2018-06-27 11:15:00,Weekday,0,Wednesday,Maximum_Load,57.96,39.56,0.0,0.03,82.59,100.0,40500,,Wednesday,Weekday,Maximum_Load,,
2018-06-27 11:30:00,Weekday,0,Wednesday,Maximum_Load,56.27,41.22,0.0,0.03,80.67,100.0,41400,bad,Wednesday,Weekday,Maximum_Load,,bad
2018-06-27 11:45:00,Weekday,0,Wednesday,Maximum_Load,50.51,39.49,0.0,0.02,78.78,100.0,42300,228,Wednesday,Weekday,Maximum_Load,228.0,
2018-06-27 12:00:00,Weekday,0,Wednesday,Maximum_Load,57.1,42.34,0.0,0.03,80.33,100.0,43200,753,Wednesday,Weekday,Maximum_Load,753.0,
2018-06-27 12:15:00,Weekday,0,Wednesday,Medium_Load,4.82,0.29,5.4,0.0,99.82,39.65,44100,18,Wednesday,Weekday,Medium_Load,18.0,
2018-06-27 12:30:00,Weekday,0,Wednesday,Medium_Load,4.39,0.0,5.4,0.0,100.0,24.92,45000,943,Wednesday,Weekday,Medium_Load,943.0,
2018-06-27 12:45:00,Weekday,0,Wednesday,Medium_Load,4.5,0.0,5.4,0.0,100.0,26.16,45900,unknown,Wednesday,Weekday,Medium_Load,,unknown
2018-06-27 13:00:00,Weekday,0,Wednesday,Medium_Load,5.4,0.0,5.4,0.0,100.0,20.98,46800,unknown,Wednesday,Weekday,Medium_Load,,unknown
2018-06-27 13:15:00,Weekday,0,Wednesday,Maximum_Load,55.01,22.21,4.54,0.03,92.73,99.66,47700,986,Wednesday,Weekday,Maximum_Load,986.0,
2018-06-27 13:30:00,Weekday,0,Wednesday,Maximum_Load,57.89,27.72,0.0,0.03,90.19,100.0,48600,703,Wednesday,Weekday,Maximum_Load,703.0,
2018-06-27 13:45:00,Weekday,0,Wednesday,Maximum_Load,88.13,30.35,0.0,0.04,94.55,100.0,49500,821,Wednesday,Weekday,Maximum_Load,821.0,
2018-06-27 14:00:00,Weekday,0,Wednesday,Maximum_Load,67.21,32.62,0.0,0.03,89.96,100.0,50400,, wEDNESDAY , wEEKDAY ,Maximum_Load,,
2018-06-27 14:15:00,Weekday,0,Wednesday,Maximum_Load,55.94,29.41,0.0,0.03,88.51,100.0,51300,294,Wednesday,Weekday,Maximum_Load,294.0,
2018-06-27 14:45:00,Weekday,0,Wednesday,Maximum_Load,72.11,45.47,0.0,0.03,84.59,100.0,53100,unknown,Wednesday,Weekday,Maximum_Load,,unknown
2018-06-27 15:00:00,Weekday,0,Wednesday,Maximum_Load,58.14,32.83,0.0,0.03,87.08,100.0,54000,474,Wednesday,Weekday,Maximum_Load,474.0,
2018-06-27 15:15:00,Weekday,0,Wednesday,Maximum_Load,52.42,27.25,0.0,0.02,88.73,100.0,54900,,Wednesday,Weekday,Maximum_Load,,
2018-06-27 15:30:00,Weekday,0,Wednesday,Maximum_Load,54.0,29.48,0.0,0.02,87.77,100.0,55800,929,Wednesday,Weekday,Maximum_Load,929.0,
2018-06-27 15:45:00,Weekday,0,Wednesday,Maximum_Load,63.25,38.63,0.0,0.03,85.34,100.0,56700,85,Wednesday,Weekday,Maximum_Load,85.0,
2018-06-27 16:00:00,Weekday,0,Wednesday,Maximum_Load,59.94,36.61,0.0,0.03,85.34,100.0,57600,574,Wednesday, wEEKDAY ,Maximum_Load,574.0,
2018-06-27 16:15:00,Weekday,0,Wednesday,Maximum_Load,46.19,19.37,0.0,0.02,92.22,100.0,58500,821,,Weekday,Maximum_Load,821.0,
2018-06-27 16:30:00,Weekday,0,Wednesday,Maximum_Load,44.06,17.82,0.0,0.02,92.7,100.0,59400,262,Wednesday,Weekday,Maximum_Load,262.0,
2018-06-27 16:45:00,Weekday,0,Wednesday,Maximum_Load,41.65,10.3,0.0,0.02,97.08,100.0,60300,unknown,Wednesday,Weekday,Maximum_Load,,unknown
2018-06-27 17:00:00,Weekday,0,Wednesday,Maximum_Load,41.76,12.24,0.0,0.02,95.96,100.0,61200,bad,Wednesday,Weekday, mAXIMUM_lOAD ,,bad
2018-06-27 17:15:00,Weekday,0,Wednesday,Medium_Load,49.03,16.92,0.04,0.02,94.53,100.0,62100,unknown,Wednesday,Weekday,Medium_Load,,unknown
2018-06-27 17:30:00,Weekday,0,Wednesday,Medium_Load,38.52,7.78,0.0,0.02,98.02,100.0,63000,508,Wednesday,Weekday,Medium_Load,508.0,
2018-06-27 17:45:00,Weekday,0,Wednesday,Medium_Load,39.31,5.87,0.25,0.02,98.9,100.0,63900,227,Wednesday,Weekday,Medium_Load,227.0,
2018-06-27 18:00:00,Weekday,0,Wednesday,Medium_Load,42.91,7.27,0.18,0.02,98.59,100.0,64800,bad,Wednesday,Weekday,Medium_Load,,bad
2018-06-27 18:15:00,Weekday,0,Wednesday,Medium_Load,14.15,1.94,5.4,0.006530195176063059,99.07,93.43,65700,281,Wednesday,Weekday,Medium_Load,281.0,
2018-06-27 18:30:00,Weekday,0,Wednesday,Medium_Load,4.03,0.0,5.4,0.0,100.0,49.79,66600,90,Wednesday,Weekday, mEDIUM_lOAD ,90.0,
2018-06-27 18:45:00,Weekday,0,Wednesday,Medium_Load,3.6,0.0,5.4,0.0,100.0,20.24,67500,737,Wednesday,Weekday,Medium_Load,737.0,
2018-06-27 19:00:00,Weekday,0,Wednesday,Medium_Load,3.71,0.0,5.4,0.0,100.0,14.07,68400,648,Wednesday,Weekday,Medium_Load,648.0,
2018-06-27 19:15:00,Weekday,0,Wednesday,Medium_Load,4.07,0.0,5.4,0.0,100.0,15.43,69300,775,Wednesday,Weekday,Medium_Load,775.0,
2018-06-27 19:30:00,Weekday,0,Wednesday,Medium_Load,4.79,0.0,5.4,0.0,100.0,17.98,70200,609,Wednesday,Weekday, mEDIUM_lOAD ,609.0,
2018-06-27 19:45:00,Weekday,0,Wednesday,Medium_Load,4.18,0.0,5.4,0.0,100.0,15.81,71100,579,Wednesday,Weekday,Medium_Load,579.0,
2018-06-27 20:00:00,Weekday,0,Wednesday,Medium_Load,3.71,0.0,5.4,0.0017121571804377348,100.0,14.07,72000,657,Wednesday,Weekday,Medium_Load,657.0,
2018-06-27 20:15:00,Weekday,0,Wednesday,Medium_Load,3.71,0.0,5.4,0.0,100.0,14.11,72900,566,Wednesday,Weekday,Medium_Load,566.0,
2018-06-27 20:30:00,Weekday,0,Wednesday,Medium_Load,3.71,0.0,5.4,0.0,100.0,14.11,73800,bad,Wednesday,Weekday,Medium_Load,,bad
2018-06-27 20:45:00,Weekday,0,Wednesday,Medium_Load,3.64,0.0,5.4,0.0,96.37,13.91,74700,539,Wednesday,Weekday,Medium_Load,539.0,
2018-06-27 21:00:00,Weekday,0,Wednesday,Medium_Load,3.74,0.0,5.4,0.0,100.0,16.43,75600,unknown,Wednesday,Weekday,Medium_Load,,unknown
2018-06-27 21:15:00,Weekday,0,Wednesday,Medium_Load,3.74,0.0,5.4,0.0,100.0,16.4,76500,329,Wednesday,Weekday,Medium_Load,329.0,
2018-06-27 21:30:00,Weekday,0,Wednesday,Medium_Load,3.78,0.0,5.4,0.0,100.0,15.18,77400,499,Wednesday,Weekday, mEDIUM_lOAD ,499.0,
2018-06-27 21:45:00,Weekday,0,Wednesday,Medium_Load,3.71,0.0,5.4,0.0,100.0,15.54,78300,786,Wednesday,Weekday,Medium_Load,786.0,
2018-06-27 22:00:00,Weekday,0,Wednesday,Medium_Load,37.89,0.0,5.4,0.0,100.0,16.83,79200,bad,Wednesday,Weekday,Medium_Load,,bad
2018-06-27 22:15:00,Weekday,0,Wednesday,Medium_Load,3.64,1.01,5.4,0.0,96.36,31.01,80100,471,Wednesday,Weekday,Medium_Load,471.0,
2018-06-27 22:30:00,Weekday,0,Wednesday,Medium_Load,37.89,4.79,0.0,0.0,53.33,100.0,81000,499,Wednesday,Weekday,Medium_Load,499.0,
2018-06-27 22:45:00,Weekday,0,Wednesday,Medium_Load,2.99,4.9,0.0,0.0,52.09,100.0,81900,597,Wednesday,Weekday,Medium_Load,597.0,
2018-06-27 23:00:00,Weekday,0,Wednesday,Medium_Load,2.95,4.75,0.0,0.0,52.76,100.0,82800,547, wEDNESDAY , wEEKDAY ,Medium_Load,547.0,
2018-06-27 23:15:00,Weekday,0,Wednesday,Light_Load,2.88,4.43,0.0,0.0,54.51,100.0,83700,464,Wednesday,Weekday,Light_Load,464.0,
2018-06-27 23:30:00,Weekday,0,Wednesday,Light_Load,2.88,4.32,0.0,0.0,55.47,100.0,84600,764,Wednesday,Weekday,Light_Load,764.0,
2018-06-27 23:45:00,Weekday,0,Wednesday,Light_Load,2.88,4.54,0.0,0.0,53.57,100.0,85500,521,Wednesday,Weekday,Light_Load,521.0,
2018-06-28 00:00:00,Weekday,0,Thursday,Light_Load,2.99,4.14,0.0,0.0,58.55,100.0,0,225,Thursday,Weekday,Light_Load,225.0,
2018-06-28 00:15:00,Weekday,0,Thursday,Light_Load,2.92,4.61,0.0,0.0,53.51,100.0,900,unknown,Thursday,Weekday,Light_Load,,unknown
2018-06-28 00:30:00,Weekday,0,Thursday,Light_Load,2.92,4.9,0.0,0.0,51.19,100.0,1800,119,Thursday,Weekday,Light_Load,119.0,
2018-06-28 00:45:00,Weekday,0,Thursday,Light_Load,2.88,4.36,0.0,0.0,55.12,100.0,2700,217,Thursday,Weekday,Light_Load,217.0,
2018-06-28 01:00:00,Weekday,0,Thursday,Light_Load,2.95,4.57,0.0,0.0,54.23,100.0,3600,674,Thursday,Weekday,Light_Load,674.0,
2018-06-28 01:15:00,Weekday,0,Thursday,Light_Load,3.02,4.46,0.0,0.0,56.07,100.0,4500,bad, tHURSDAY ,Weekday,Light_Load,,bad
2018-06-28 01:30:00,Weekday,0,Thursday,Light_Load,3.49,4.64,0.0,0.0,60.11,100.0,5400,159,Thursday,Weekday,Light_Load,159.0,
2018-06-28 01:45:00,Weekday,0,Thursday,Light_Load,3.28,4.68,0.0,0.0,57.39,100.0,6300,987,Thursday,Weekday,Light_Load,987.0,
2018-06-28 02:15:00,Weekday,0,Thursday,Light_Load,2.88,4.28,0.0,0.0,55.83,100.0,8100,702,Thursday,Weekday,Light_Load,702.0,
2018-06-28 02:30:00,Weekday,0,Thursday,Light_Load,3.1,4.18,0.0,0.0,59.57,100.0,9000,771,Thursday,Weekday,Light_Load,771.0,
2018-06-28 02:45:00,Weekday,0,Thursday,Light_Load,3.31,4.1,0.0,0.0,62.11,100.0,9900,446,Thursday,Weekday,Light_Load,446.0,
2018-06-28 03:00:00,Weekday,0,Thursday,Light_Load,2.95,4.43,0.0,0.0,55.43,100.0,10800,650,Thursday,Weekday,Light_Load,650.0,
2018-06-28 03:15:00,Weekday,0,Thursday,Light_Load,2.99,4.86,0.0,0.0,52.4,100.0,11700,575,Thursday, wEEKDAY ,Light_Load,575.0,
2018-06-28 03:30:00,Weekday,0,Thursday,Light_Load,2.92,4.64,0.0,0.0,53.26,100.0,12600,618,Thursday,Weekday,Light_Load,618.0,
2018-06-28 03:45:00,Weekday,0,Thursday,Light_Load,2.88,4.5,0.0,0.0013291139298276754,53.91,100.0,13500,537,Thursday,Weekday,Light_Load,537.0,
2018-06-28 04:00:00,Weekday,0,Thursday,Light_Load,2.92,4.61,0.0,0.0,53.51,100.0,14400,unknown,Thursday,Weekday,Light_Load,,unknown
2018-06-28 04:15:00,Weekday,0,Thursday,Light_Load,2.95,4.68,0.0,0.0,53.32,100.0,15300,915,Thursday, wEEKDAY ,Light_Load,915.0,
2018-06-28 04:30:00,Weekday,0,Thursday,Light_Load,2.99,4.75,0.0,0.0,53.27,100.0,16200,bad,Thursday,Weekday,Light_Load,,bad
2018-06-28 04:45:00,Weekday,0,Thursday,Light_Load,2.92,4.75,0.0,0.0,52.37,100.0,17100,844, tHURSDAY ,Weekday,Light_Load,844.0,
2018-06-28 05:00:00,Weekday,0,Thursday,Light_Load,2.92,4.86,0.0,0.0,51.5,100.0,18000,365,Thursday,Weekday,Light_Load,365.0,
2018-06-28 05:15:00,Weekday,0,Thursday,Light_Load,2.95,5.04,0.0,0.0,50.51,100.0,18900,639,Thursday, wEEKDAY ,Light_Load,639.0,
2018-06-28 05:30:00,Weekday,0,Thursday,Light_Load,2.95,5.08,0.0,0.0,50.22,100.0,19800,unknown,Thursday,Weekday,Light_Load,,unknown
2018-06-28 05:45:00,Weekday,0,Thursday,Light_Load,2.95,5.04,0.0,0.0,50.51,100.0,20700,173,Thursday,Weekday,Light_Load,173.0,
2018-06-28 06:00:00,Weekday,0,Thursday,Light_Load,2.92,5.0,0.0,0.0,50.43,100.0,21600,658,Thursday,Weekday,Light_Load,658.0,
2018-06-28 06:15:00,Weekday,0,Thursday,Light_Load,2.84,4.54,0.0,0.0,53.03,100.0,22500,255,Thursday,Weekday,Light_Load,255.0,
2018-06-28 06:30:00,Weekday,0,Thursday,Light_Load,3.02,4.46,0.0,0.0013937236347498542,56.07,100.0,23400,,Thursday,Weekday,Light_Load,,
